WKT	thematic	mkey	osmtype	osm_id	lat	lon	amenity	name	name:en	name:fr	operator	operator:type	private	address	addr:housenumber	addr:street	addr:city	building	building:levels	building:material	building:condition	building:status	note	layer	other_tags
"MULTIPOLYGON (((15.308174 -4.3338016,15.308476 -4.3337118,15.3085785 -4.3341923,15.3085364 -4.3342106,15.308456 -4.3342698,15.3083889 -4.3343273,15.3083326 -4.3343688,15.3082664 -4.3341181,15.308174 -4.3338016)))"	Education	amenity=school	w	"704174494"	-4.33402	15.308382	school	Lycée Madame de Sévigné																	"""name""=>""Lycée Madame de Sévigné"", ""source""=>""https://www.matininfos.net/meeting-de-lopposition-que-retenir-des-a-cotes-de-la-journee-du-29-septembre-2018/"", ""amenity""=>""school"", ""short_name""=>""Sévigné"""
"POINT (18.5462012 -0.9512652)"	Education	amenity=school	n	"5731364807"	-0.951265	18.546201	school	EP Etongo				religious													"""name""=>""EP Etongo"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Bikoro"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Bikoro"", ""is_in:admin_level7""=>""Ekonda"""
"POINT (29.1475556 -4.5541667)"	Education	amenity=school	n	"1229713435"	-4.554167	29.147556	school	Ecole secondaire Basikikela																	"""name""=>""Ecole secondaire Basikikela"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (24.4907778 -6.1301111)"	Education	amenity=school	n	"1213152525"	-6.130111	24.490778	school	Ecole primaire Kintukimune																	"""name""=>""Ecole primaire Kintukimune"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"MULTIPOLYGON (((29.3321808 0.3436744,29.3312176 0.3437261,29.3311679 0.3433314,29.3312564 0.3432778,29.3313932 0.3432148,29.3315649 0.3431651,29.331762 0.343086,29.332111 0.3429009,29.3321808 0.3436744)))"	Education	amenity=school	w	"642965329"	0.343389	29.331726	school																		"""amenity""=>""school"""
"POINT (28.0622694 -3.3638972)"	Education	amenity=school	n	"1235016593"	-3.363897	28.062269	school	Ecole secondaire Inst Kazuza																	"""name""=>""Ecole secondaire Inst Kazuza"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/11"""
"MULTIPOLYGON (((29.0882984 -4.106699,29.0882196 -4.10714,29.0890756 -4.1072167,29.0890779 -4.1070952,29.088969 -4.106836,29.0886452 -4.1067699,29.0882984 -4.106699)))"	Education	amenity=school	w	"311753863"	-4.106986	29.088637	school																		"""amenity""=>""school"""
"POINT (29.1015395 -1.9652489)"	Education	amenity=school	n	"1238147398"	-1.965249	29.10154	school	École primaire Shuve																	"""name""=>""École primaire Shuve"", ""amenity""=>""school"""
"POINT (15.2657148 -4.3395565)"	Education	amenity=school	n	"5499221917"	-4.339557	15.265715	school	CS Saint Georges			Catholique					Avenue Lukengo	Kinshasa								"""name""=>""CS Saint Georges"", ""amenity""=>""school"", ""operator""=>""Catholique"", ""addr:city""=>""Kinshasa"", ""wheelchair""=>""yes"", ""addr:street""=>""Avenue Lukengo"", ""addr:subdistrict""=>""Kintambo"""
"POINT (26.5330556 -8.5686111)"	Education	amenity=school	n	"1225815944"	-8.568611	26.533056	school	Ecole primaire Kilumbe Lamu																	"""name""=>""Ecole primaire Kilumbe Lamu"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (28.0039022 -5.9571723)"	Education	amenity=school	n	"4878833373"	-5.957172	28.003902	school																		"""amenity""=>""school"""
"POINT (27.4531854 -11.6406834)"	Education	amenity=school	n	"3885891994"	-11.640683	27.453185	school																		"""fixme""=>""Check location"", ""amenity""=>""school"""
"POINT (29.02425 -2.8582222)"	Education	amenity=school	n	"1237088378"	-2.858222	29.02425	school	Ecole secondaire Luvungi																	"""name""=>""Ecole secondaire Luvungi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"MULTIPOLYGON (((18.176102 -0.0722198,18.1755374 -0.0727402,18.1748574 -0.0720987,18.1750345 -0.0716847,18.1755924 -0.0714755,18.1757493 -0.0716964,18.176102 -0.0722198)))"	Education	amenity=school	w	"593913029"	-0.072088	18.175477	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((29.0991589 -1.9549457,29.0992223 -1.9549628,29.0991464 -1.9552425,29.099083 -1.9552253,29.0991589 -1.9549457)))"	Education	amenity=school	w	"410788713"	-1.955094	29.099153	school	École primaire Isingo										school							"""name""=>""École primaire Isingo"", ""amenity""=>""school"", ""building""=>""school"""
"POINT (28.1244222 -3.2466111)"	Education	amenity=school	n	"1235017718"	-3.246611	28.124422	school	Ecole primaire Kabuzu																	"""name""=>""Ecole primaire Kabuzu"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/06"""
"POINT (29.0933167 -2.0189389)"	Education	amenity=school	n	"1238147202"	-2.018939	29.093317	school	Ecole secondaire Busobe																	"""name""=>""Ecole secondaire Busobe"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/20"""
"POINT (29.1206667 -3.0745)"	Education	amenity=school	n	"1237088071"	-3.0745	29.120667	school	Centre d'alphabetistion Musenyi																	"""name""=>""Centre d'alphabetistion Musenyi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"MULTIPOLYGON (((27.6160737 2.3677854,27.6176253 2.3676574,27.6175755 2.36706,27.6160381 2.3671809,27.6160737 2.3677854)))"	Education	amenity=school	w	"613949613"	2.367422	27.616827	school																		"""amenity""=>""school"""
"POINT (29.1123643 -4.9645788)"	Education	amenity=school	n	"5208277645"	-4.964579	29.112364	school	École primaire Talama																	"""name""=>""École primaire Talama"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Aoma"""
"POINT (18.5657673 -0.8068575)"	Education	amenity=school	n	"5724327741"	-0.806858	18.565767	school	EP Mabali				religious													"""name""=>""EP Mabali"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Bikoro"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Bikoro"", ""is_in:admin_level7""=>""Ekonda"""
"POINT (18.523585 0.4532933)"	Education	amenity=school	n	"5724311376"	0.453293	18.523585	school	EP Mbandaka				public													"""name""=>""EP Mbandaka"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""public"", ""is_in:educ_level6""=>""Mbandaka 2"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Mbandaka"""
"POINT (28.1745528 -3.077775)"	Education	amenity=school	n	"1235015504"	-3.077775	28.174553	school	Ecole primaire Luliba																	"""name""=>""Ecole primaire Luliba"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/21"""
"POINT (29.280671 0.064145)"	Education	amenity=school	n	"1213087397"	0.064145	29.280671	school	Ecole primaire Ndando																	"""name""=>""Ecole primaire Ndando"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"POINT (27.8619556 -4.0707861)"	Education	amenity=school	n	"1229712597"	-4.070786	27.861956	school	Ecole secondaire Inst Namutambala																	"""name""=>""Ecole secondaire Inst Namutambala"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/11"""
"POINT (18.3293212 0.0555928)"	Education	amenity=school	n	"5810991752"	0.055593	18.329321	school	EP Boyeka				religious													"""name""=>""EP Boyeka"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 2"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Ville"", ""is_in:admin_level7""=>""Mbandaka"""
"MULTIPOLYGON (((15.3764779 -4.4350254,15.3764515 -4.4351009,15.3763884 -4.4350791,15.3764148 -4.4350036,15.3764779 -4.4350254)))"	Education	amenity=school	w	"701293055"	-4.435052	15.376433	school	Ecole Chrétienne Sebamona							"44"	Nsona Kenge	Kinshasa	yes		brick	poor				"""name""=>""Ecole Chrétienne Sebamona"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Nsona Kenge"", ""addr:housenumber""=>""44"", ""building:material""=>""brick"", ""building:condition""=>""poor"", ""is_in:admin_level7""=>""Kimbanseke"", ""is_in:admin_level8""=>""Nsumabwa"""
"POINT (15.417214 -4.416317)"	Education	amenity=school	n	"4792106795"	-4.416317	15.417214	school	Institut 22 Septembre																	"""name""=>""Institut 22 Septembre"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"""
"POINT (27.303075 -2.6140111)"	Education	amenity=school	n	"1232766937"	-2.614011	27.303075	school	Ecole primaire Kibazonga																	"""name""=>""Ecole primaire Kibazonga"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/03"""
"POINT (28.8793889 -3.877)"	Education	amenity=school	n	"1229713376"	-3.877	28.879389	school	Ecole primaire Etea																	"""name""=>""Ecole primaire Etea"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"MULTIPOLYGON (((20.9854328 -0.2917162,20.9858863 -0.292173,20.9852775 -0.2927773,20.984824 -0.2923205,20.9854328 -0.2917162)))"	Education	amenity=school	w	"300336677"	-0.292247	20.985355	school																		"""amenity""=>""school"""
"POINT (15.3663502 -4.4202261)"	Education	amenity=school	n	"4795683751"	-4.420226	15.36635	school	Complexe scolaire Lalu																	"""name""=>""Complexe scolaire Lalu"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"""
"MULTIPOLYGON (((29.0853435 -4.1278347,29.0852598 -4.1282101,29.0857321 -4.1283165,29.0857936 -4.1279164,29.0853435 -4.1278347)))"	Education	amenity=school	w	"311756605"	-4.128073	29.085534	school	Institut Mushimbakye																	"""name""=>""Institut Mushimbakye"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2017-07"", ""is_in:village""=>""Mushimbakye 1"""
"MULTIPOLYGON (((18.5349601 -2.9281702,18.535335 -2.9275233,18.535969 -2.9280154,18.5356934 -2.9285216,18.5349601 -2.9281702)))"	Education	amenity=school	w	"591629086"	-2.928046	18.535469	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((15.4086118 -4.4083403,15.4086148 -4.4084714,15.408203 -4.4084806,15.4082004 -4.408368,15.4079467 -4.4083737,15.4079439 -4.4082502,15.4082653 -4.408243,15.4082676 -4.408348,15.4086118 -4.4083403)))"	Education	amenity=school	w	"386728227"	-4.408365	15.408275	school	LYCEE PALAZOOLO																	"""name""=>""LYCEE PALAZOOLO"", ""amenity""=>""school"""
"POINT (28.0825976 -3.3566425)"	Education	amenity=school	n	"1235017863"	-3.356643	28.082598	school	Ecole primaire Kibenge																	"""name""=>""Ecole primaire Kibenge"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/25"""
"MULTIPOLYGON (((15.3131377 -4.4171371,15.3132459 -4.4172224,15.3134868 -4.4169185,15.313496 -4.416907,15.3137093 -4.4166379,15.3136185 -4.4165664,15.3134046 -4.4168362,15.3133872 -4.4168225,15.3131377 -4.4171371)))"	Education	amenity=school	w	"466944962"	-4.416894	15.313424	school	Direction Groupe Scolaire du Mont Amba										yes							"""name""=>""Direction Groupe Scolaire du Mont Amba"", ""office""=>""educational_institution"", ""amenity""=>""school"", ""building""=>""yes"""
"POINT (29.49082 0.51059)"	Education	amenity=university	n	"6445435101"	0.51059	29.49082	university	"""UNIVERSITE CEPROMAD/ EPA CEPROMAD"""																	"""name""=>""\""UNIVERSITE CEPROMAD/ EPA CEPROMAD\"""", ""amenity""=>""university"", ""LATITUDE""=>""0.51059"", ""LONGITUDE""=>""29.49082"", ""university""=>""\""UNIVERSITE\"""""
"POINT (29.0961583 -3.8199194)"	Education	amenity=school	n	"1229712731"	-3.819919	29.096158	school	Ecole Inst Technique Medical																	"""name""=>""Ecole Inst Technique Medical"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/01/22"""
"POINT (29.497105 0.6402517)"	Education	amenity=school	n	"7060056112"	0.640252	29.497105	school	Ecole Primaire Kitoho																	"""name""=>""Ecole Primaire Kitoho"", ""amenity""=>""school"", ""school:FR""=>""primaire"""
"POINT (18.2353612 -0.2219766)"	Education	amenity=school	n	"5731987376"	-0.221977	18.235361	school	EP Bomonkombe				religious													"""name""=>""EP Bomonkombe"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Bikoro"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Bikoro"", ""is_in:admin_level7""=>""Elanga"""
"MULTIPOLYGON (((29.0451076 -4.3198151,29.0451118 -4.3197472,29.0453527 -4.319762,29.0453485 -4.3198299,29.0451076 -4.3198151)))"	Education	amenity=school	w	"399529293"	-4.319789	29.04523	school	École primaire l'armement et Institut Karmele										yes							"""name""=>""École primaire l'armement et Institut Karmele"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""building""=>""yes"", ""source:date""=>""2017-07"", ""is_in:village""=>""Sebele 3"""
"POINT (17.3979181 -3.33051)"	Education	amenity=school	n	"6255374402"	-3.33051	17.397918	school	Institut Bosembo																	"""name""=>""Institut Bosembo"", ""amenity""=>""school"""
"POINT (28.6159201 -2.0989927)"	Education	amenity=school	n	"1238147198"	-2.098993	28.61592	school	Ecole primaire Maya																	"""name""=>""Ecole primaire Maya"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/15"""
"MULTIPOLYGON (((30.4316938 1.3905123,30.4326455 1.3909093,30.4329031 1.3902992,30.4319089 1.3898979,30.4316938 1.3905123)))"	Education	amenity=school	w	"627226733"	1.390402	30.432291	school																		"""amenity""=>""school"""
"POINT (28.7273972 -2.8129944)"	Education	amenity=school	n	"1235017672"	-2.812994	28.727397	school	Ecole primaire Kabingu Celpa																	"""name""=>""Ecole primaire Kabingu Celpa"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/02/02"""
"POINT (29.0918278 -3.7679194)"	Education	amenity=school	n	"1229712549"	-3.767919	29.091828	school	Ecole secondaire Inst Neema																	"""name""=>""Ecole secondaire Inst Neema"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/01/22"""
"MULTIPOLYGON (((15.3374688 -4.4180917,15.337512 -4.4181136,15.3374676 -4.4182005,15.3374245 -4.4181786,15.3374688 -4.4180917)))"	Education	amenity=school	w	"698869761"	-4.418146	15.337468	school	Collège Révérend Ambundani Alberto							"60"	Pinzi	kinshasa	school	"1"	metal	poor				"""name""=>""Collège Révérend Ambundani Alberto"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""kinshasa"", ""addr:street""=>""Pinzi"", ""building:levels""=>""1"", ""addr:housenumber""=>""60"", ""building:material""=>""metal"", ""building:condition""=>""poor"""
"POINT (15.3763747 -4.4300648)"	Education	amenity=school	n	"6586270795"	-4.430065	15.376375	school	Centre de formation Mucolim							"135"	Avenue Colonel Ebeya	Kinshasa	yes	"1"	brick	good				"""name""=>""Centre de formation Mucolim"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Avenue Colonel Ebeya"", ""building:levels""=>""1"", ""addr:housenumber""=>""135"", ""building:material""=>""brick"", ""building:condition""=>""good"""
